Name,Email,Financial Status,Paid at,Fulfillment Status,Fulfilled at,Accepts Marketing,Currency,Subtotal,Shipping,Taxes,Total,Discount Code,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem name,Lineitem price,Lineitem compare at price,Lineitem sku,Lineitem requires shipping,Lineitem taxable,Lineitem fulfillment status,Billing Name,Billing Street,Billing Address1,Billing Address2,Billing Company,Billing City,Billing Zip,Billing Province,Billing Country,Billing Phone,Shipping Name,Shipping Street,Shipping Address1,Shipping Address2,Shipping Company,Shipping City,Shipping Zip,Shipping Province,Shipping Country,Shipping Phone,Notes,Note Attributes,Cancelled at,Payment Method,Payment Reference,Refunded Amount,Vendor,Outstanding Balance,Employee,Location,Device ID,Id,Tags,Risk Level,Source,Lineitem discount,Tax 1 Name,Tax 1 Value,Tax 2 Name,Tax 2 Value,Tax 3 Name,Tax 3 Value,Tax 4 Name,Tax 4 Value,Tax 5 Name,Tax 5 Value,Phone,Receipt Number,Duties,Billing Province Name,Shipping Province Name,Payment ID,Payment Terms Name,Next Payment Due At,Payment References
#TH10120,customer_120@example.com,paid,2025-12-07 15:42:54 +0500,fulfilled,2025-11-29 03:23:10 +0500,yes,PKR,1199.0,0.0,0.0,1199.0,,0.0,Delivery Charges,2025-11-27 22:41:30+00:00,1,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 120,XXXXXXXXXX,XXXXXXXXXX,Airport Society,,Rawalpindi,'44000,,PK,XXXXXXXXXX,Customer 120,XXXXXXXXXX,XXXXXXXXXX,Airport Society,,Rawalpindi,'44000,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH18481.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6704794501340.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,r0Jd7GX6FMsFXSUFbrbJekp7H + #TH18481.1,,,r0Jd7GX6FMsFXSUFbrbJekp7H + #TH18481.1
#TH10121,customer_121@example.com,paid,2025-07-20 02:39:48 +0500,fulfilled,2025-07-08 00:16:01 +0500,yes,PKR,3999.0,0.0,0.0,3999.0,,0.0,Delivery Charges,2025-07-07 17:13:03+00:00,1,5-Tier Coat and Shoe Rack with Storage Shelf & 8 Hooks – Freestanding Organizer for Entryway & Bedroom,3999.0,7999.0,TH163,True,False,fulfilled,Customer 121,XXXXXXXXXX,XXXXXXXXXX,,,Wah Cantt,'47040,,PK,XXXXXXXXXX,Customer 121,XXXXXXXXXX,XXXXXXXXXX,,,Wah Cantt,'47040,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH12940.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6432270516444.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rrdKAAAuqnYfWS8zrDkcTfgay + #TH12940.2,,,rrdKAAAuqnYfWS8zrDkcTfgay + #TH12940.2
#TH10122,customer_122@example.com,paid,2026-05-16 14:34:49 +0500,fulfilled,2026-05-11 00:12:16 +0500,yes,PKR,2198.0,250.0,0.0,2448.0,,0.0,Shipping Charges,2026-05-10 13:29:02+00:00,1,Kitchen Sink Splash Guard – Extra Wide Water Protection - Pack of 1,699.0,1399.0,TH232,True,False,fulfilled,Customer 122,XXXXXXXXXX,XXXXXXXXXX,,,Karachi,'35000,,PK,XXXXXXXXXX,Customer 122,XXXXXXXXXX,XXXXXXXXXX,,,Karachi,'35000,,PK,XXXXXXXXXX,Cy,,,Cash on Delivery (COD),#TH26969.1,0.0,TRENDHUB PAKISTAN,0.0,,,,7040764149980.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rDoVU8mq3BUufbhaoBgPZ0rre + #TH26969.1,,,rDoVU8mq3BUufbhaoBgPZ0rre + #TH26969.1
#TH10123,customer_123@example.com,paid,2025-07-20 02:29:38 +0500,fulfilled,2025-07-07 00:44:22 +0500,yes,PKR,1199.0,0.0,0.0,1199.0,,0.0,Delivery Charges,2025-07-06 09:35:35+00:00,1,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 123,XXXXXXXXXX,XXXXXXXXXX,,,Karachi,'75500,,PK,XXXXXXXXXX,Customer 123,XXXXXXXXXX,XXXXXXXXXX,,,Karachi,'75500,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH12866.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6430139121884.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,r4LCCKyyCoCgQ4nUVGuLAwgO6 + #TH12866.2,,,r4LCCKyyCoCgQ4nUVGuLAwgO6 + #TH12866.2
#TH10124,customer_124@example.com,paid,2026-05-16 14:30:50 +0500,fulfilled,2026-05-04 00:17:23 +0500,no,PKR,1199.0,250.0,0.0,1449.0,,0.0,Shipping Charges,2026-05-02 21:31:33+00:00,1,Kitchen Sink Splash Guard – Extra Wide Water Protection - Pack of 2,1199.0,2399.0,TH233,True,False,fulfilled,Customer 124,XXXXXXXXXX,XXXXXXXXXX,,,Rawalpindi,,,PK,XXXXXXXXXX,Customer 124,XXXXXXXXXX,XXXXXXXXXX,,,Rawalpindi,,,PK,XXXXXXXXXX,Can,,,Cash on Delivery (COD),#TH26599.1,0.0,TRENDHUB PAKISTAN,0.0,,,,7025449402588.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rbVMk7kQLsyCBpj5z558Q4J3x + #TH26599.1,,,rbVMk7kQLsyCBpj5z558Q4J3x + #TH26599.1
#TH10125,customer_125@example.com,paid,2025-08-31 22:39:35 +0500,fulfilled,2025-08-19 01:51:40 +0500,no,PKR,1199.0,0.0,0.0,1199.0,,0.0,Delivery Charges,2025-08-17 17:56:13+00:00,1,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 125,XXXXXXXXXX,XXXXXXXXXX,,,Peshawar,'21500,,PK,XXXXXXXXXX,Customer 125,XXXXXXXXXX,XXXXXXXXXX,,,Peshawar,'21500,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH14817.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6492967698652.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rsl6j3ZyTawxvKyGPOhs3jUgK + #TH14817.2,,,rsl6j3ZyTawxvKyGPOhs3jUgK + #TH14817.2
#TH10126,customer_126@example.com,paid,2026-05-01 20:21:32 +0500,fulfilled,2026-04-22 00:12:03 +0500,yes,PKR,1199.0,250.0,0.0,1449.0,,0.0,Shipping Charges,2026-04-21 05:59:59+00:00,1,Kitchen Sink Splash Guard – Extra Wide Water Protection - Pack of 2,1199.0,2399.0,TH233,True,False,fulfilled,Customer 126,XXXXXXXXXX,XXXXXXXXXX,,Eshaal eshu,Karachi,,,PK,XXXXXXXXXX,Customer 126,XXXXXXXXXX,XXXXXXXXXX,,Eshaal eshu,Karachi,,,PK,XXXXXXXXXX,Can,,,Cash on Delivery (COD),#TH26045.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6999813521628.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rKMKew63VmsWE2OGkkJnllOvO + #TH26045.1,,,rKMKew63VmsWE2OGkkJnllOvO + #TH26045.1
#TH10127,customer_127@example.com,paid,2025-12-07 15:36:27 +0500,fulfilled,2025-11-27 01:31:34 +0500,no,PKR,2199.0,0.0,0.0,2199.0,,0.0,Delivery Charges,2025-11-24 15:12:52+00:00,1,Safe Mandoline Slicer - Multi Vegetable Chopper - Multi Vegetable Chopper,2199.0,4799.0,TH72,True,False,fulfilled,Customer 127,XXXXXXXXXX,XXXXXXXXXX,,,Karachi,,,PK,XXXXXXXXXX,Customer 127,XXXXXXXXXX,XXXXXXXXXX,,,Karachi,,,PK,XXXXXXXXXX,Come,,,Cash on Delivery (COD),#TH18366.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6674354241756.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rdt9jBCxtRERlzM7XGRaU2BxE + #TH18366.1,,,rdt9jBCxtRERlzM7XGRaU2BxE + #TH18366.1
#TH10128,customer_128@example.com,paid,2025-06-22 02:45:23 +0500,fulfilled,2025-06-09 15:28:07 +0500,yes,PKR,1199.0,0.0,0.0,1199.0,,0.0,Delivery Charges,2025-06-08 15:44:37+00:00,1,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 128,XXXXXXXXXX,XXXXXXXXXX,,,Rawalpindi,'46000,,PK,XXXXXXXXXX,Customer 128,XXXXXXXXXX,XXXXXXXXXX,,,Rawalpindi,'46000,,PK,XXXXXXXXXX,Order has been shipped via PostEx with Tracking 23150530008976. ,"hxs_courier_name: PostEx
hxs_courier_tracking: 23150530008976
hxs_courier_url: https://postex.pk/tracking?cn=23150530008976
hxs_courier_label: https://merchant.postex.pk/get-invoice?trackingNumbers=23150530008976",,Cash on Delivery (COD),#TH11768.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6391852400860.0,PostEx,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rhq4MKOUs505t014QKBjrJ7cw + #TH11768.2,,,rhq4MKOUs505t014QKBjrJ7cw + #TH11768.2
#TH10129,customer_129@example.com,paid,2026-03-08 05:19:31 +0500,fulfilled,2026-03-02 02:07:42 +0500,yes,PKR,5099.0,0.0,0.0,5099.0,,0.0,Delivery Charges,2026-03-01 05:22:40+00:00,1,Heavy-Duty Multi-Layer Shoe Cabinet Organizer - 7 - Layer,5099.0,10199.0,TH168,True,False,fulfilled,Customer 129,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,,,PK,XXXXXXXXXX,Customer 129,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH22998.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6890257088732.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rMJBBatmKDgbCGl6NbawzMCLQ + #TH22998.1,,,rMJBBatmKDgbCGl6NbawzMCLQ + #TH22998.1
#TH10130,customer_130@example.com,paid,2025-12-07 15:41:19 +0500,fulfilled,2025-11-27 01:29:56 +0500,yes,PKR,1199.0,0.0,0.0,1199.0,,0.0,Delivery Charges,2025-11-25 20:06:07+00:00,1,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 130,XXXXXXXXXX,XXXXXXXXXX,Shakat  Khanum,,Lahore,,,PK,XXXXXXXXXX,Customer 130,XXXXXXXXXX,XXXXXXXXXX,Shakat  Khanum,,Lahore,,,PK,XXXXXXXXXX,Check,,,Cash on Delivery (COD),#TH18401.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6700132401372.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rtF1tZjBKtFmw8vNqNZuLPe1l + #TH18401.1,,,rtF1tZjBKtFmw8vNqNZuLPe1l + #TH18401.1
#TH10131,customer_131@example.com,paid,2025-11-09 19:26:29 +0500,fulfilled,2025-10-30 09:01:10 +0500,no,PKR,5999.0,0.0,0.0,5999.0,,0.0,Free Delivery,2025-10-28 20:31:12+00:00,1,Cordless Tire Inflator - Portable Air Pump with LED & Digital Display 150 PSI,5999.0,11999.0,TH172,True,False,fulfilled,Customer 131,XXXXXXXXXX,XXXXXXXXXX,"Balad Trade Centre II, Near Sialkot Mill shop Alamgir Road",,Karachi,,,PK,XXXXXXXXXX,Customer 131,XXXXXXXXXX,XXXXXXXXXX,"Balad Trade Centre II, Near Sialkot Mill shop Alamgir Road",,Karachi,,,PK,XXXXXXXXXX,,,,Cash on Delivery (COD),#TH17486.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6620741075164.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rT93mZhOg5XYJatTmxdkOUKZe + #TH17486.1,,,rT93mZhOg5XYJatTmxdkOUKZe + #TH17486.1
#TH10132,customer_132@example.com,paid,2026-03-12 15:17:51 +0500,fulfilled,2026-03-04 02:54:12 +0500,yes,PKR,2299.0,0.0,0.0,2299.0,,0.0,Delivery Charges,2026-03-03 09:29:22+00:00,1,3 in 1 Handheld Vacuum Cleaner,2299.0,4599.0,TH121,True,False,fulfilled,Customer 132,XXXXXXXXXX,XXXXXXXXXX,badami bagh police station,,Lahore,'4900,,PK,XXXXXXXXXX,Customer 132,XXXXXXXXXX,XXXXXXXXXX,badami bagh police station,,Lahore,'4900,,PK,XXXXXXXXXX,c,,,Cash on Delivery (COD),#TH23177.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6895674065116.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rEeKd5TvIzGAGS9hvlZk2Ds95 + #TH23177.1,,,rEeKd5TvIzGAGS9hvlZk2Ds95 + #TH23177.1
#TH10133,customer_133@example.com,paid,2026-04-10 19:23:59 +0500,fulfilled,2026-03-30 00:54:37 +0500,yes,PKR,5199.0,0.0,0.0,5199.0,,0.0,Delivery Charges,2026-03-29 09:37:32+00:00,1,Automatic Peeler Machine,5199.0,10999.0,TH217,True,False,fulfilled,Customer 133,XXXXXXXXXX,XXXXXXXXXX,,,Pubbi,,,PK,XXXXXXXXXX,Customer 133,XXXXXXXXXX,XXXXXXXXXX,,,Pubbi,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH24832.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6949589024988.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rgoCGcn8Ww9kj9xzZ13ia3Rza + #TH24832.1,,,rgoCGcn8Ww9kj9xzZ13ia3Rza + #TH24832.1
#TH10134,customer_134@example.com,paid,2025-10-26 15:14:16 +0500,fulfilled,2025-10-15 01:02:19 +0500,yes,PKR,2799.0,0.0,0.0,2799.0,,0.0,Delivery Charges,2025-10-14 06:31:58+00:00,1,360° Rotating Makeup Brush Holder with Lid – Dustproof Vanity Organizer for Brushes & Cosmetics,2799.0,4999.0,TH192,True,False,fulfilled,Customer 134,XXXXXXXXXX,XXXXXXXXXX,,,Karachi,'75300,,PK,XXXXXXXXXX,Customer 134,XXXXXXXXXX,XXXXXXXXXX,,,Karachi,'75300,,PK,XXXXXXXXXX,Come,,,Cash on Delivery (COD),#TH17047.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6584299913436.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rQqTfpU9hNGAC4OD0Tts2i5u4 + #TH17047.1,,,rQqTfpU9hNGAC4OD0Tts2i5u4 + #TH17047.1
#TH10135,customer_135@example.com,paid,2026-05-16 14:39:31 +0500,fulfilled,2026-05-11 00:17:47 +0500,yes,PKR,1199.0,0.0,0.0,1199.0,,0.0,Delivery Charges,2026-05-09 07:09:44+00:00,1,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 135,XXXXXXXXXX,XXXXXXXXXX,Home,,Sialkot,'51310,,PK,XXXXXXXXXX,Customer 135,XXXXXXXXXX,XXXXXXXXXX,Home,,Sialkot,'51310,,PK,XXXXXXXXXX,Ct,,,Cash on Delivery (COD),#TH26906.1,0.0,TRENDHUB PAKISTAN,0.0,,,,7038654873820.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rOP81FVwVKLCuTxzVUeXRuqZN + #TH26906.1,,,rOP81FVwVKLCuTxzVUeXRuqZN + #TH26906.1
#TH10136,customer_136@example.com,paid,2025-08-31 02:39:14 +0500,fulfilled,2025-08-18 01:21:57 +0500,yes,PKR,4499.0,0.0,0.0,4499.0,,0.0,Delivery Charges,2025-08-16 22:11:27+00:00,1,Heavy-Duty Multi-Layer Shoe Cabinet Organizer - 5 - Layer,4499.0,8999.0,TH166,True,False,fulfilled,Customer 136,XXXXXXXXXX,XXXXXXXXXX,,,Multan,,,PK,XXXXXXXXXX,Customer 136,XXXXXXXXXX,XXXXXXXXXX,,,Multan,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH14772.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6491164475612.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rarLXlWZivXCaJfKLWknW3aaZ + #TH14772.2,,,rarLXlWZivXCaJfKLWknW3aaZ + #TH14772.2
#TH10137,customer_137@example.com,paid,2025-08-06 23:48:38 +0500,fulfilled,2025-08-02 00:16:20 +0500,yes,PKR,1199.0,0.0,0.0,1199.0,,0.0,Delivery Charges,2025-08-01 07:34:25+00:00,1,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 137,XXXXXXXXXX,XXXXXXXXXX,Fatima dental hospital,,Karachi,'00000,,PK,XXXXXXXXXX,Customer 137,XXXXXXXXXX,XXXXXXXXXX,Fatima dental hospital,,Karachi,'00000,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH14060.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6467053289692.0,JD Delivery,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rp6Fcg6bWCKHmNXytBtecT3dD + #TH14060.2,,,rp6Fcg6bWCKHmNXytBtecT3dD + #TH14060.2
#TH10138,customer_138@example.com,paid,2025-07-13 02:34:24 +0500,fulfilled,2025-07-02 00:15:23 +0500,yes,PKR,2199.0,0.0,0.0,2199.0,,0.0,Delivery Charges,2025-06-30 13:07:22+00:00,1,Safe Mandoline Slicer - Multi Vegetable Chopper - Multi Vegetable Chopper,2199.0,4799.0,TH72,True,False,fulfilled,Customer 138,XXXXXXXXXX,XXXXXXXXXX,,,D.g.khan,'32102,,PK,XXXXXXXXXX,Customer 138,XXXXXXXXXX,XXXXXXXXXX,,,D.g.khan,'32102,,PK,XXXXXXXXXX,confirm,,,Cash on Delivery (COD),#TH12640.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6421495152860.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rmfacCNVWRkC1PeotPEYwiXa5 + #TH12640.2,,,rmfacCNVWRkC1PeotPEYwiXa5 + #TH12640.2
#TH10139,customer_139@example.com,paid,2026-06-07 03:50:42 +0500,fulfilled,2026-06-01 01:13:07 +0500,yes,PKR,5099.0,0.0,0.0,5099.0,,0.0,Delivery Charges,2026-05-31 14:20:06+00:00,1,Heavy-Duty Multi-Layer Shoe Cabinet Organizer - 7 - Layer,5099.0,10199.0,TH168,True,False,fulfilled,Customer 139,XXXXXXXXXX,XXXXXXXXXX,Office,,Lahore,ZIPPOSTALCODE,,PK,XXXXXXXXXX,Customer 139,XXXXXXXXXX,XXXXXXXXXX,Office,,Lahore,ZIPPOSTALCODE,,PK,XXXXXXXXXX,Cy,,,Cash on Delivery (COD),#TH28342.1,0.0,TRENDHUB PAKISTAN,0.0,,,,7093224341724.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,reWkJziO6oWWQFp8qvA3Trakv + #TH28342.1,,,reWkJziO6oWWQFp8qvA3Trakv + #TH28342.1
#TH10140,customer_140@example.com,paid,2026-03-20 14:59:52 +0500,fulfilled,2026-03-10 01:06:22 +0500,yes,PKR,2299.0,0.0,0.0,2299.0,,0.0,Delivery Charges,2026-03-08 20:10:20+00:00,1,3 in 1 Handheld Vacuum Cleaner,2299.0,4599.0,TH121,True,False,fulfilled,Customer 140,XXXXXXXXXX,XXXXXXXXXX,59 U-block 6 Pechs Near Ambala Sweets,,Karachi,'75400,,PK,XXXXXXXXXX,Customer 140,XXXXXXXXXX,XXXXXXXXXX,59 U-block 6 Pechs Near Ambala Sweets,,Karachi,'75400,,PK,XXXXXXXXXX,Ct,,,Cash on Delivery (COD),#TH23478.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6907255652572.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rUkNX5clmo0KHwdBYNU4hBawU + #TH23478.1,,,rUkNX5clmo0KHwdBYNU4hBawU + #TH23478.1
#TH10141,customer_141@example.com,paid,2026-03-01 02:33:11 +0500,fulfilled,2026-02-23 01:52:29 +0500,no,PKR,4599.0,0.0,0.0,4599.0,,0.0,Delivery Charges,2026-02-21 09:57:15+00:00,1,Metal Shoe Rack with Coat Hooks – Dustproof Entryway Shoe Cabinet & Organizer - 5 - Layer,4599.0,7999.0,TH189,True,False,fulfilled,Customer 141,XXXXXXXXXX,XXXXXXXXXX,"Flat I-5, 3rd floor",,Karachi,'75400,,PK,XXXXXXXXXX,Customer 141,XXXXXXXXXX,XXXXXXXXXX,"Flat I-5, 3rd floor",,Karachi,'75400,,PK,XXXXXXXXXX,Order has been shipped via Tranzo with Tracking T0080325998052656. Ct,"tranzo_courier_name: Tranzo
tranzo_courier_tracking: T0080325998052656
tranzo_courier_url: https://tranzo.pk/track-order?tn=T0080325998052656",,Cash on Delivery (COD),#TH22543.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6877552181468.0,Tranzo,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rvxpj8kuZ3XznxWzVOxZcxoFt + #TH22543.1,,,rvxpj8kuZ3XznxWzVOxZcxoFt + #TH22543.1
#TH10142,customer_142@example.com,paid,2025-10-11 02:49:31 +0500,fulfilled,2025-10-06 02:30:37 +0500,yes,PKR,1199.0,0.0,0.0,1199.0,,0.0,Delivery Charges,2025-10-04 05:12:47+00:00,1,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 142,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,'54000,,PK,XXXXXXXXXX,Customer 142,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,'54000,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH16702.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6564663525596.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,r9wgKlUFG7iV3UPdmVd79vkgy + #TH16702.1,,,r9wgKlUFG7iV3UPdmVd79vkgy + #TH16702.1
#TH10143,customer_143@example.com,paid,2026-01-04 00:55:09 +0500,fulfilled,2025-12-26 11:43:42 +0500,yes,PKR,3499.0,0.0,0.0,3499.0,,0.0,Delivery Charges,2025-12-24 01:50:34+00:00,1,Kitchen Countertop Storage Rack | Heavy-Duty Adjustable Microwave Organizer Stand,3499.0,5999.0,TH214,True,False,fulfilled,Customer 143,XXXXXXXXXX,XXXXXXXXXX,,,Gujrat,,,PK,XXXXXXXXXX,Customer 143,XXXXXXXXXX,XXXXXXXXXX,,,Gujrat,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH19430.1,0.0,TRENDHUB PAKISTAN,0.0,,,,6760795570396.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rVQ93xRxYWwxtkm16ACxjWR3g + #TH19430.1,,,rVQ93xRxYWwxtkm16ACxjWR3g + #TH19430.1
#TH10144,customer_144@example.com,paid,2026-05-10 02:59:00 +0500,fulfilled,2026-04-29 23:48:04 +0500,yes,PKR,2299.0,0.0,0.0,2299.0,,0.0,Delivery Charges,2026-04-29 13:57:13+00:00,1,3 in 1 Handheld Vacuum Cleaner,2299.0,4599.0,TH121,True,False,fulfilled,Customer 144,XXXXXXXXXX,XXXXXXXXXX,,,Multan,'60000,,PK,XXXXXXXXXX,Customer 144,XXXXXXXXXX,XXXXXXXXXX,,,Multan,'60000,,PK,XXXXXXXXXX,Can,,,Cash on Delivery (COD),#TH26454.1,0.0,TRENDHUB PAKISTAN,0.0,,,,7017472295132.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rnQFks1c6XJaMwmwZlWHQJ0an + #TH26454.1,,,rnQFks1c6XJaMwmwZlWHQJ0an + #TH26454.1
#TH10145,customer_145@example.com,paid,2025-07-20 02:34:53 +0500,fulfilled,2025-07-08 00:19:09 +0500,yes,PKR,1199.0,0.0,0.0,1199.0,,0.0,Delivery Charges,2025-07-06 19:44:10+00:00,1,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 145,XXXXXXXXXX,XXXXXXXXXX,House number IH-832,,Karachi,'75070,,PK,XXXXXXXXXX,Customer 145,XXXXXXXXXX,XXXXXXXXXX,House number IH-832,,Karachi,'75070,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH12900.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6430751719644.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,reGCGut5R2DbZyipFv76dOITT + #TH12900.2,,,reGCGut5R2DbZyipFv76dOITT + #TH12900.2
#TH10146,customer_146@example.com,paid,2025-08-24 03:29:40 +0500,fulfilled,2025-08-12 00:33:12 +0500,yes,PKR,1999.0,0.0,0.0,1999.0,,0.0,Delivery Charges,2025-08-10 23:42:01+00:00,1,Portable Resistance Band Sit-Up Trainer – Full Body Workout,1999.0,3999.0,TH162,True,False,fulfilled,Customer 146,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,,,PK,XXXXXXXXXX,Customer 146,XXXXXXXXXX,XXXXXXXXXX,,,Lahore,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH14482.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6481016258780.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rRwvueGkg2JhzPAgrKMORmXcC + #TH14482.2,,,rRwvueGkg2JhzPAgrKMORmXcC + #TH14482.2
#TH10147,customer_147@example.com,paid,2025-07-20 02:53:39 +0500,fulfilled,2025-07-07 00:53:47 +0500,yes,PKR,1199.0,0.0,0.0,1199.0,,0.0,Delivery Charges,2025-07-04 02:17:28+00:00,1,Sink Sponge Holder - Faucet Rack,1199.0,2399.0,TH61,True,False,fulfilled,Customer 147,XXXXXXXXXX,XXXXXXXXXX,,,Mardan,,,PK,XXXXXXXXXX,Customer 147,XXXXXXXXXX,XXXXXXXXXX,,,Mardan,,,PK,XXXXXXXXXX,Confirm,,,Cash on Delivery (COD),#TH12769.2,0.0,TRENDHUB PAKISTAN,0.0,,,,6427128856796.0,Ship NOC,Low,web,0.0,GST 16%,0.0,,,,,,,,,XXXXXXXXXX,,,,,rEqQTNxdr08XMlSS3cvgBa2r0 + #TH12769.2,,,rEqQTNxdr08XMlSS3cvgBa2r0 + #TH12769.2
